ds,yhat,store_key,product_key
2010-09-18,6126.68872548973,200,1977
2010-09-19,5107.69945591676,200,1977
2010-09-20,5177.506536929119,200,1977
2010-09-21,5326.716640692183,200,1977
2010-09-22,5177.047393106861,200,1977
2010-09-23,5080.024744670585,200,1977
2010-09-24,5497.60068219476,200,1977
2010-09-25,7167.341742611487,200,1977
2010-09-26,6012.851373000127,200,1977
2010-09-27,5928.153172016287,200,1977
2010-09-28,5905.928632459202,200,1977
2010-09-29,5570.412007737262,200,1977
2010-09-30,5276.06873141882,200,1977
2010-10-01,5488.183838138994,200,1977
2010-10-02,6948.010675968154,200,1977
2010-10-03,5583.143035739188,200,1977
2010-10-04,5291.838084467207,200,1977
2010-10-05,5071.184356301312,200,1977
2010-10-06,4549.918343286383,200,1977
2010-10-07,4087.0173164169614,200,1977
2010-10-08,4152.19629608324,200,1977
2010-10-09,5490.961181506856,200,1977
2010-10-10,4034.883103878201,200,1977
2010-10-11,3685.823512122198,200,1977
2010-10-12,3444.006504746351,200,1977
2010-10-13,2940.7442975448935,200,1977
2010-10-14,2536.9458365675364,200,1977
2010-10-15,2703.53882538108,200,1977
2010-10-16,4186.459435061064,200,1977
2010-10-17,2916.8768654238747,200,1977
2010-10-18,2795.3841528330026,200,1977
2010-10-19,2820.053347196632,200,1977
2010-10-20,2619.1622243403663,200,1977
2010-10-21,2549.7234374411546,200,1977
2010-10-22,3077.946847721981,200,1977
2010-10-23,4944.289318274018,200,1977
2010-10-24,4073.7586782373146,200,1977
2010-10-25,4360.2023044090365,200,1977
2010-10-26,4794.477010373069,200,1977
2010-10-27,4997.305507565432,200,1977
2010-10-28,5317.947999335379,200,1977
2010-10-29,6214.816905079393,200,1977
2010-10-30,8420.685907579613,200,1977
2010-10-31,7853.156656014076,200,1977
2010-11-01,8399.109986114732,200,1977
2010-11-02,9043.034632745883,200,1977
2010-11-03,9400.034942605833,200,1977
2010-11-04,9814.642441282507,200,1977
2010-11-05,10741.555688061235,200,1977
2010-11-06,12910.95628408045,200,1977
2010-11-07,12239.061364122925,200,1977
2010-11-08,12612.636841459464,200,1977
2010-11-09,13017.362274669871,200,1977
2010-11-10,13070.847310052552,200,1977
2010-11-11,13121.423605709842,200,1977
2010-11-12,13628.836368883876,200,1977
2010-11-13,15329.483741060598,200,1977
2010-11-14,14146.86540977604,200,1977
2010-11-15,13975.966436006416,200,1977
2010-11-16,13811.469531135468,200,1977
2010-11-17,13280.598705026972,200,1977
2010-11-18,12741.721703661202,200,1977
2010-11-19,12664.839350678532,200,1977
2010-11-20,13796.614393818561,200,1977
2010-11-21,12070.60588633533,200,1977
2010-11-22,11391.43992040424,200,1977
2010-11-23,10762.814837258946,200,1977
2010-11-24,9820.148670519247,200,1977
2010-11-25,8929.000901344612,200,1977
2010-11-26,8565.40100842559,200,1977
2010-11-27,9480.740379118815,200,1977
2010-11-28,7611.897070653757,200,1977
2010-11-29,6865.3270983959865,200,1977
2010-11-30,6245.022558051527,200,1977
2010-12-01,5385.145779773575,200,1977
2010-12-02,4648.472248109343,200,1977
2010-12-03,4506.774613799717,200,1977
2010-12-04,5705.803387762034,200,1977
2010-12-05,4175.532025895768,200,1977
2010-12-06,3814.3975310224796,200,1977
2010-12-07,3617.4336124087604,200,1977
2010-12-08,3209.101691263757,200,1977
2010-12-09,2941.9480231789134,200,1977
2010-12-10,3277.214351608148,200,1977
2010-12-11,4950.052439147113,200,1977
2010-12-12,3880.0047356779887,200,1977
2010-12-13,3955.4767873133546,200,1977
2010-12-14,4162.092966726225,200,1977
2010-12-15,4115.735550984467,200,1977
2010-12-16,4161.39048441288,200,1977
2010-12-17,4753.922759747225,200,1977
2010-12-18,6623.427849171454,200,1977
2010-12-19,5685.818194662086,200,1977
2010-12-20,5827.367860566415,200,1977
2010-12-21,6033.105241850483,200,1977
2010-12-22,5919.853025127371,200,1977
2010-12-23,5835.038792602534,200,1977
2010-12-24,6237.400136851678,200,1977
2010-12-25,7862.232513610899,200,1977
2010-12-26,6631.841454628682,200,1977
2010-12-27,6439.92560907465,200,1977
2009-12-30,982.2978459712162,199,1717
2009-12-31,954.5787840636652,199,1717
2010-01-01,955.0785394299447,199,1717
2010-01-02,910.8358619298602,199,1717
2010-01-03,869.5664715856105,199,1717
2010-01-04,903.8368971355858,199,1717
2010-01-05,932.7928030373796,199,1717
2010-01-06,911.750793410217,199,1717
2010-01-07,893.7385392966854,199,1717
2010-01-08,904.3433869822915,199,1717
2010-01-09,870.3681758933199,199,1717
2010-01-10,839.2833595518396,199,1717
2010-01-11,883.4077310376709,199,1717
2010-01-12,921.643903055287,199,1717
2010-01-13,909.077319912168,199,1717
2010-01-14,898.5234306458675,199,1717
2010-01-15,915.3829644004165,199,1717
2010-01-16,886.3038270031545,199,1717
2010-01-17,858.6385161455052,199,1717
2010-01-18,904.6291801630432,199,1717
2010-01-19,943.1463193013302,199,1717
2010-01-20,929.2897857554796,199,1717
2010-01-21,915.936625016188,199,1717
2010-01-22,928.5956503991175,199,1717
2010-01-23,894.0672600526327,199,1717
2010-01-24,859.8974247197077,199,1717
2010-01-25,898.5580424159015,199,1717
2010-01-26,929.1797689454963,199,1717
2010-01-27,907.1461268695931,199,1717
2010-01-28,885.6336143728042,199,1717
2010-01-29,890.4579127218159,199,1717
2010-01-30,848.7249307361847,199,1717
2010-01-31,808.2758596802199,199,1717
2010-02-01,841.8586890049729,199,1717
2010-02-02,868.8525480354562,199,1717
2010-02-03,844.8539269181732,199,1717
2010-02-04,823.2097361684299,199,1717
2010-02-05,829.8575215472439,199,1717
2010-02-06,791.9717642846696,199,1717
2010-02-07,757.4055993101083,199,1717
2010-02-08,798.8605237746378,199,1717
2010-02-09,835.6105413741759,199,1717
2010-02-10,823.0898318450755,199,1717
2010-02-11,814.4288950036694,199,1717
2010-02-12,835.2994296664091,199,1717
2010-02-13,812.5667755998331,199,1717
2010-02-14,793.7391060465957,199,1717
2010-02-15,851.1457582597419,199,1717
2010-02-16,903.6709276226477,199,1717
2010-02-17,906.3515654459435,199,1717
2010-02-18,911.9241577867818,199,1717
2010-02-19,945.6803582078128,199,1717
2010-02-20,934.1300076546445,199,1717
2010-02-21,924.460434643704,199,1717
2010-02-22,988.7241376768245,199,1717
2010-02-23,1045.580806866231,199,1717
2010-02-24,1049.9022808641623,199,1717
2010-02-25,1054.3249041275192,199,1717
2010-02-26,1084.109083069935,199,1717
2010-02-27,1065.804443126925,199,1717
2010-02-28,1046.7093961141322,199,1717
2010-03-01,1099.0571861585204,199,1717
2010-03-02,1141.7543891998791,199,1717
2010-03-03,1129.9805318720212,199,1717
2010-03-04,1116.733414835789,199,1717
2010-03-05,1127.6801066836963,199,1717
2010-03-06,1089.8122214255634,199,1717
2010-03-07,1050.8945379580991,199,1717
2010-03-08,1083.6393104154856,199,1717
2010-03-09,1107.4325492217722,199,1717
2010-03-10,1077.921259590211,199,1717
2010-03-11,1048.5465509708529,199,1717
2010-03-12,1045.3829106177186,199,1717
2010-03-13,995.7825710534546,199,1717
2010-03-14,947.8143276316546,199,1717
2010-03-15,974.4294257035078,199,1717
2010-03-16,995.1810330954626,199,1717
2010-03-17,965.8064791747836,199,1717
2010-03-18,939.757321646537,199,1717
2010-03-19,943.0376307057064,199,1717
2010-03-20,902.8494626677283,199,1717
2010-03-21,867.0348660519976,199,1717
2010-03-22,908.2469708627484,199,1717
2010-03-23,945.6765540329998,199,1717
2010-03-24,934.6430885990655,199,1717
2010-03-25,928.1351175012409,199,1717
2010-03-26,951.6600805305575,199,1717
2010-03-27,931.902271417614,199,1717
2010-03-28,916.1779466487349,199,1717
2010-03-29,976.619797605503,199,1717
2010-03-30,1031.9168310923305,199,1717
2010-03-31,1036.9183184263163,199,1717
2010-04-01,1044.1863163767005,199,1717
2010-04-02,1078.8565696744538,199,1717
2010-04-03,1067.3061806337878,199,1717
2010-04-04,1056.6168111743211,199,1717
2010-04-05,1118.7654145752854,199,1717
2010-04-06,1172.3683755408392,199,1717
2010-04-07,1172.287604518395,199,1717
2010-04-08,1171.1830306365912,199,1717
2010-04-09,1194.371300959854,199,1717
2010-04-10,1168.4891265241426,199,1717
2010-04-11,1140.9501508356614,199,1717
2010-04-12,1184.1275010630836,199,1717
2010-04-13,1217.0881115435975,199,1717
2010-04-14,1195.1876190733497,199,1717
2010-04-15,1171.6105635844763,199,1717
2010-04-16,1172.2160191329924,199,1717
2010-04-17,1124.187432420313,199,1717
2010-04-18,1075.4758918737848,199,1717
2010-04-19,1098.969336234328,199,1717
2010-04-20,1114.21413315414,199,1717
2010-04-21,1076.9981513451914,199,1717
2010-04-22,1040.8803586681686,199,1717
2010-04-23,1032.027336807283,199,1717
2010-04-24,977.8557155738021,199,1717
2010-04-25,926.4699300248615,199,1717
2010-04-26,950.8279393664129,199,1717
2010-04-27,970.4614148832703,199,1717
2010-04-28,941.0595422324988,199,1717
2010-04-29,916.0014371209637,199,1717
2010-04-30,921.1974777766102,199,1717
2010-05-01,883.7384188464212,199,1717
2010-05-02,851.341504402827,199,1717
2010-05-03,896.52599170288,199,1717
2010-05-04,938.3443301813138,199,1717
2010-05-05,931.9778500711325,199,1717
2010-05-06,930.2816485100142,199,1717
2010-05-07,958.6386535845868,199,1717
2010-05-08,943.6214048547193,199,1717
2010-05-09,932.4504474743517,199,1717
2010-05-10,997.1814449372382,199,1717
2010-05-11,1056.4469702169415,199,1717
2010-05-12,1065.0615741650947,199,1717
2010-05-13,1075.5745990918372,199,1717
2010-05-14,1113.1305390057798,199,1717
2010-05-15,1104.1353512538226,199,1717
2010-05-16,1095.7175309644324,199,1717
2010-05-17,1159.916017298601,199,1717
2010-05-18,1215.4209051515138,199,1717
2010-05-19,1217.1756238203004,199,1717
2010-05-20,1217.925159530421,199,1717
2010-05-21,1243.0702749281813,199,1717
2010-05-22,1219.3263197867373,199,1717
2010-05-23,1194.1756659776386,199,1717
2010-05-24,1240.046082972603,199,1717
2010-05-25,1276.04129326918,199,1717
2010-05-26,1257.5326459721218,199,1717
2010-05-27,1237.6967654179473,199,1717
2010-05-28,1242.359403565552,199,1717
2010-05-29,1198.6443542294714,199,1717
2010-05-30,1154.4167073118097,199,1717
2010-05-31,1182.4529793649594,199,1717
2010-06-01,1202.16454941576,199,1717
2010-06-02,1169.1834927485147,199,1717
2010-06-03,1136.895785441172,199,1717
2010-06-04,1131.2821833950006,199,1717
2010-06-05,1079.5656669114774,199,1717
2010-06-06,1029.6547199687668,199,1717
2010-06-07,1054.3149307818398,199,1717
2010-06-08,1072.8952544515882,199,1717
2010-06-09,1040.917907293378,199,1717
2010-06-10,1011.6167118843662,199,1717
2010-06-11,1010.7840172624288,199,1717
2010-06-12,965.424886208758,199,1717
2010-06-13,923.2076059957529,199,1717
2010-06-14,956.642789199701,199,1717
2010-06-15,984.8171846812222,199,1717
2010-06-16,962.9909532825916,199,1717
2010-06-17,944.1430239652692,199,1717
2010-06-18,953.8244688283097,199,1717
2010-06-19,918.8184252257938,199,1717
2010-06-20,886.5954841252887,199,1717
2010-06-21,929.4967038590153,199,1717
2010-06-22,966.4702940774737,199,1717
2010-06-23,952.6706826694129,199,1717
2010-06-24,941.0045734155694,199,1717
2010-06-25,956.9839580034936,199,1717
2010-06-26,927.3846672662803,199,1717
2010-06-27,899.6994663143927,199,1717
2010-06-28,946.3179637172396,199,1717
2010-06-29,986.2595119350577,199,1717
2010-06-30,974.7679608744508,199,1717
2010-07-01,964.8530331180634,199,1717
2010-07-02,982.1384515738732,199,1717
2010-07-03,953.5155724951194,199,1717
2010-07-04,926.591692276932,199,1717
2010-07-05,973.8654525290079,199,1717
2010-07-06,1014.4556609081657,199,1717
2010-07-07,1003.6925117047721,199,1717
2010-07-08,994.6560752172694,199,1717
2010-07-09,1013.0222628092984,199,1717
2010-07-10,985.7150705267698,199,1717
2010-07-11,960.3542923718438,199,1717
2010-07-12,1009.4311230633482,199,1717
2010-07-13,1052.03793649393,199,1717
2010-07-14,1043.461167587379,199,1717
2010-07-15,1036.7220876618517,199,1717
2010-07-16,1057.4255816891596,199,1717
2010-07-17,1032.4156158915662,199,1717
2010-07-18,1009.2264605226682,199,1717
2010-07-19,1060.261954018481,199,1717
2010-07-20,1104.5289583121953,199,1717
2010-07-21,1097.2337984498847,199,1717
2010-07-22,1091.3263484255656,199,1717
2010-07-23,1112.3517540466864,199,1717
2010-07-24,1087.10837816517,199,1717
2010-07-25,1063.1009477990988,199,1717
2010-07-26,1112.7211245052772,199,1717
2010-07-27,1154.9816054573696,199,1717
2010-07-28,1145.112529753846,199,1717
2010-07-29,1136.1048574097993,199,1717
2010-07-30,1153.5607411688645,199,1717
2010-07-31,1124.3495284101737,199,1717
2010-08-01,1096.0584453268325,199,1717
2010-08-02,1141.1702755086685,199,1717
2010-08-03,1178.7942460910922,199,1717
2010-08-04,1164.2590129745697,199,1717
2010-08-05,1150.652536778971,199,1717
2010-08-06,1163.6689968517808,199,1717
2010-08-07,1130.2615063995925,199,1717
2010-08-08,1098.0898010160493,199,1717
2010-08-09,1139.6953230257614,199,1717
2010-08-10,1174.2300114899222,199,1717
2010-08-11,1157.0477691147416,199,1717
2010-08-12,1141.2434577332144,199,1717
2010-08-13,1152.4996078225881,199,1717
2010-08-14,1117.7396199791574,199,1717
2010-08-15,1084.5766215516778,199,1717
2010-08-16,1125.490367978659,199,1717
2010-08-17,1159.558442940814,199,1717
2010-08-18,1142.0506516473647,199,1717
2010-08-19,1125.9713632245523,199,1717
2010-08-20,1136.9098762021238,199,1717
2010-08-21,1101.6974613648658,199,1717
2010-08-22,1067.86011331323,199,1717
2010-08-23,1107.799264518463,199,1717
2010-08-24,1140.5265807687856,199,1717
2010-08-25,1121.2616021464523,199,1717
2010-08-26,1102.9768647053604,199,1717
2010-08-27,1111.2504695330588,199,1717
2010-08-28,1072.924663334723,199,1717
2010-08-29,1035.5593921249888,199,1717
2010-08-30,1071.6130349959174,199,1717
2010-08-31,1100.1764148334714,199,1717
2010-09-01,1076.5688539965367,199,1717
2010-09-02,1053.8809401598364,199,1717
2010-09-03,1057.8240246610058,199,1717
2010-09-04,1015.3850973909335,199,1717
2010-09-05,974.2761018194349,199,1717
2010-09-06,1007.1100183578197,199,1717
2010-09-07,1033.129949888883,199,1717
2010-09-08,1007.8001261055194,199,1717
2010-09-09,984.3436477108013,199,1717
2010-09-10,988.5871511387745,199,1717
2010-09-11,947.6111937605141,199,1717
2010-09-12,909.195571824437,199,1717
2010-09-13,945.9920360293019,199,1717
2010-09-14,977.2507588975789,199,1717
2010-09-15,958.4095706306591,199,1717
2010-09-16,942.6308608614057,199,1717
2010-09-17,955.6463769589425,199,1717
2010-09-18,924.4087405532423,199,1717
2010-09-19,896.5388868438513,199,1717
2010-09-20,944.5018543065781,199,1717
2010-09-21,987.3372127529037,199,1717
2010-09-22,980.2530528330692,199,1717
2010-09-23,976.1683158152498,199,1717
2010-09-24,1000.5635538935135,199,1717
2010-09-25,980.1387843038837,199,1717
2010-09-26,962.2674698799697,199,1717
2010-09-27,1019.178873043755,199,1717
2010-09-28,1069.6948870739184,199,1717
2010-09-29,1068.8300854635436,199,1717
2010-09-30,1069.3395930891008,199,1717
2010-10-01,1096.5747066734814,199,1717
2010-10-02,1077.1447822448647,199,1717
2010-10-03,1058.3742982294923,199,1717
2010-10-04,1112.4872425654721,199,1717
2010-10-05,1158.344857538083,199,1717
2010-10-06,1151.0454437479539,199,1717
2010-10-07,1143.4708196832157,199,1717
2010-10-08,1161.1393897315425,199,1717
2010-10-09,1130.8643958359364,199,1717
2010-10-10,1100.2063496568958,199,1717
2010-10-11,1141.6519102749437,199,1717
2010-10-12,1174.3453830473313,199,1717
2010-10-13,1153.6817043195551,199,1717
2010-10-14,1132.845688592133,199,1717
2010-10-15,1137.6576829020923,199,1717
2010-10-16,1095.224401943967,199,1717
2010-10-17,1053.3841398987336,199,1717
2010-10-18,1084.878818242694,199,1717
2010-10-19,1109.0792289999154,199,1717
2010-10-20,1081.572506353066,199,1717
2010-10-21,1055.6967509914937,199,1717
2010-10-22,1057.38307508218,199,1717
2010-10-23,1013.8039363395185,199,1717
2010-10-24,972.8170212416841,199,1717
2010-10-25,1007.1371680519777,199,1717
2010-10-26,1036.0626869391579,199,1717
2010-10-27,1015.0650744782811,199,1717
2010-10-28,997.3269788977041,199,1717
2010-10-29,1008.5885855597936,199,1717
2010-10-30,975.8011652706391,199,1717
2010-10-31,946.5768957794158,199,1717
2010-11-01,993.367278011177,199,1717
2010-11-02,1035.1963207088684,199,1717
2010-11-03,1027.2572979989345,199,1717
2010-11-04,1022.4577399196904,199,1717
2010-11-05,1046.272631214141,199,1717
2010-11-06,1025.4043745461947,199,1717
2010-11-07,1007.238455186851,199,1717
2010-11-08,1064.026973489559,199,1717
2010-11-09,1114.626086117705,199,1717
2010-11-10,1114.096054077949,199,1717
2010-11-11,1115.2484803401846,199,1717
2010-11-12,1143.5006663727238,199,1717
2010-11-13,1125.535630195571,199,1717
2010-11-14,1108.7567420403602,199,1717
2010-11-15,1165.469194766667,199,1717
2010-11-16,1214.614430879294,199,1717
2010-11-17,1211.3663324809436,199,1717
2010-11-18,1208.673889182983,199,1717
2010-11-19,1232.110425331778,199,1717
2010-11-20,1208.5280962419777,199,1717
2010-11-21,1185.506786487648,199,1717
2010-11-22,1235.5298087842325,199,1717
2010-11-23,1277.712705538043,199,1717
2010-11-24,1267.3941329595918,199,1717
2010-11-25,1257.6737043603418,199,1717
2010-11-26,1274.2570187107667,199,1717
2010-11-27,1244.106707609516,199,1717
2010-11-28,1214.8887321962745,199,1717
2010-11-29,1259.1463991105106,199,1717
2010-11-30,1296.0284381474594,199,1717
2010-12-01,1280.8801309637333,199,1717
2010-12-02,1266.7823455960727,199,1717
2010-12-03,1279.3986505179228,199,1717
2010-12-04,1245.6292602630988,199,1717
2010-12-05,1213.060936914255,199,1717
2010-12-06,1254.1451866521181,199,1717
2010-12-07,1287.9309456153496,199,1717
2010-12-08,1269.6605822637516,199,1717
2010-12-09,1252.3139002798905,199,1717
2010-12-10,1261.4601418973277,199,1717
2010-12-11,1223.9165723111564,199,1717
2010-12-12,1187.202606065316,199,1717
2010-12-13,1223.7216644618486,199,1717
2010-12-14,1252.4968262131204,199,1717
2010-12-15,1228.7689889603182,199,1717
2010-12-16,1205.5421422228674,199,1717
2010-12-17,1208.4356971290745,199,1717
2010-12-18,1164.3424299341555,199,1717
2010-12-19,1120.8810084318536,199,1717
2010-12-20,1150.5753303767633,199,1717
2010-12-21,1172.5868070475108,199,1717
2010-12-22,1142.3084093403,199,1717
2010-12-23,1112.905202659033,199,1717
2010-12-24,1110.1614638466192,199,1717
2010-12-25,1061.1331027661709,199,1717
2010-12-26,1013.594535877002,199,1717
2010-12-27,1040.2124262739424,199,1717
2010-12-28,1060.2726099926383,199,1717
2010-12-29,1029.2692080596858,199,1717
2009-12-30,1538.2752761630632,306,1820
2009-12-31,1527.211276890504,306,1820
2010-01-01,1674.111038571209,306,1820
2010-01-02,1608.3982430224823,306,1820
2010-01-03,1704.5238766553855,306,1820
2010-01-04,1634.2883172503339,306,1820
2010-01-05,1700.774831518453,306,1820
2010-01-06,1709.8137482902814,306,1820
2010-01-07,1701.3694494154813,306,1820
2010-01-08,1849.0021727850017,306,1820
2010-01-09,1782.0529845583555,306,1820
2010-01-10,1874.936675734881,306,1820
2010-01-11,1799.465791993112,306,1820
2010-01-12,1858.7848159070973,306,1820
2010-01-13,1858.833735045423,306,1820
2010-01-14,1839.733141382057,306,1820
2010-01-15,1975.2428945336123,306,1820
2010-01-16,1894.9427778311858,306,1820
2010-01-17,1973.5200063425384,306,1820
2010-01-18,1883.086929045525,306,1820
2010-01-19,1927.1081033729959,306,1820
2010-01-20,1911.8561563309047,306,1820
2010-01-21,1877.7887751259316,306,1820
2010-01-22,1998.9990688425933,306,1820
2010-01-23,1905.3879451384446,306,1820
2010-01-24,1971.9435762413582,306,1820
2010-01-25,1871.0515060442208,306,1820
2010-01-26,1906.4147749370998,306,1820
2010-01-27,1884.5036585487544,306,1820
2010-01-28,1845.9275239565127,306,1820
2010-01-29,1964.8811799427401,306,1820
2010-01-30,1871.3144711293592,306,1820
2010-01-31,1940.2102641486697,306,1820
2010-02-01,1843.8944176466337,306,1820
2010-02-02,1885.9571178393592,306,1820
2010-02-03,1872.7051458958592,306,1820
2010-02-04,1844.537516699425,306,1820
2010-02-05,1975.396769206462,306,1820
2010-02-06,1894.9445321743556,306,1820
2010-02-07,1977.8463610795325,306,1820
2010-02-08,1896.0892634770682,306,1820
2010-02-09,1952.9111025076654,306,1820
2010-02-10,1954.2612404008519,306,1820
2010-02-11,1940.184650181005,306,1820
2010-02-12,2084.281563044702,306,1820
2010-02-13,2015.8910666764682,306,1820
2010-02-14,2109.3834514257405,306,1820
2010-02-15,2036.4845375130903,306,1820
2010-02-16,2100.2110083539587,306,1820
2010-02-17,2106.3359708967882,306,1820
2010-02-18,2094.7768573160224,306,1820
2010-02-19,2239.0576515933635,306,1820
2010-02-20,2168.493804023815,306,1820
2010-02-21,2257.484611222506,306,1820
2010-02-22,2177.836308427663,306,1820
2010-02-23,2232.6949450946454,306,1820
2010-02-24,2228.0083412915396,306,1820
2010-02-25,2203.909344206738,306,1820
2010-02-26,2334.172498486576,306,1820
2010-02-27,2248.3926451521047,306,1820
2010-02-28,2321.270395608374,306,1820
2010-03-01,2224.927909049597,306,1820
2010-03-02,2262.8342333927667,306,1820
2010-03-03,2241.2596989231615,306,1820
2010-03-04,2200.651773111344,306,1820
2010-03-05,2315.0846719759807,306,1820
2010-03-06,2214.431412298345,306,1820
2010-03-07,2273.6434043293348,306,1820
2010-03-08,2165.0611463042005,306,1820
2010-03-09,2192.3353905876543,306,1820
2010-03-10,2161.8783545692077,306,1820
2010-03-11,2114.2374412058216,306,1820
2010-03-12,2223.5437925818715,306,1820
2010-03-13,2119.6843601511164,306,1820
2010-03-14,2177.582562693308,306,1820
2010-03-15,2069.511038013234,306,1820
2010-03-16,2099.0157783750774,306,1820
2010-03-17,2072.371121062973,306,1820
2010-03-18,2029.9579385970874,306,1820
2010-03-19,2145.7172166381397,306,1820
2010-03-20,2049.327556971953,306,1820
2010-03-21,2115.4915235972094,306,1820
2010-03-22,2016.254182559064,306,1820
2010-03-23,2054.93297201254,306,1820
2010-03-24,2037.5782264618977,306,1820
2010-03-25,2004.3565621403516,306,1820
2010-03-26,2129.009187470562,306,1820
2010-03-27,2041.0335683475068,306,1820
2010-03-28,2114.973277621402,306,1820
2010-03-29,2022.7393116923413,306,1820
2010-03-30,2067.5419651499956,306,1820
2010-03-31,2055.352564657863,306,1820
2010-04-01,2026.2872690773152,306,1820
2010-04-02,2154.065021839733,306,1820
2010-04-03,2068.1881281570018,306,1820
2010-04-04,2143.2303481790454,306,1820
2010-04-05,2051.15586725384,306,1820
2010-04-06,2095.2483262307123,306,1820
2010-04-07,2081.569315642835,306,1820
2010-04-08,2050.3386507364667,306,1820
2010-04-09,2175.388627175187,306,1820
2010-04-10,2086.3408442693794,306,1820
2010-04-11,2157.8905980980844,306,1820
2010-04-12,2062.1223107946607,306,1820
2010-04-13,2102.435274961704,306,1820
2010-04-14,2084.999201437251,306,1820
2010-04-15,2050.1319579779133,306,1820
2010-04-16,2171.7517538724505,306,1820
2010-04-17,2079.5523958957415,306,1820
2010-04-18,2148.286639406165,306,1820
2010-04-19,2050.081105013404,306,1820
2010-04-20,2088.362027205916,306,1820
2010-04-21,2069.3112947939508,306,1820
2010-04-22,2033.2451280539653,306,1820
2010-04-23,2154.0675924101793,306,1820
2010-04-24,2061.4475086401176,306,1820
2010-04-25,2130.103710124258,306,1820
2010-04-26,2032.1220391299041,306,1820
2010-04-27,2070.8832676025754,306,1820
2010-04-28,2052.5213217092873,306,1820
2010-04-29,2017.304077309799,306,1820
2010-04-30,2139.088853935367,306,1820
2010-05-01,2047.5011026272725,306,1820
2010-05-02,2117.2211831506174,306,1820
2010-05-03,2020.3025787174033,306,1820
2010-05-04,2060.1007021714618,306,1820
2010-05-05,2042.7316544080436,306,1820
2010-05-06,2008.4531970686885,306,1820
2010-05-07,2131.120075077733,306,1820
2010-05-08,2040.3622049049968,306,1820
2010-05-09,2110.870656080758,306,1820
2010-05-10,2014.7148161915404,306,1820
2010-05-11,2055.269943791309,306,1820
2010-05-12,2038.6745268664208,306,1820
2010-05-13,2005.2097700189458,306,1820
2010-05-14,2128.753409010472,306,1820
2010-05-15,2038.956431332875,306,1820
2010-05-16,2110.527690496868,306,1820
2010-05-17,2015.549859748263,306,1820
2010-05-18,2057.405978449609,306,1820
2010-05-19,2042.2360492340379,306,1820
2010-05-20,2010.3160398171906,306,1820
2010-05-21,2135.5115081134163,306,1820
2010-05-22,2047.4544378826324,306,1820
2010-05-23,2120.8282695677453,306,1820
2010-05-24,2027.6845575129294,306,1820
2010-05-25,2071.3704813964623,306,1820
2010-05-26,2057.9866346301696,306,1820
2010-05-27,2027.7673996230733,306,1820
2010-05-28,2154.536077486592,306,1820
2010-05-29,2067.883303147218,306,1820
2010-05-30,2142.4536710389157,306,1820
2010-05-31,2050.263942021843,306,1820
2010-06-01,2094.631999905307,306,1820
2010-06-02,2081.6359241080104,306,1820
2010-06-03,2051.4954373737737,306,1820
2010-06-04,2178.0278522618505,306,1820
2010-06-05,2090.8270122244476,306,1820
2010-06-06,2164.550127314894,306,1820
2010-06-07,2071.235861063242,306,1820
2010-06-08,2114.2328343823588,306,1820
2010-06-09,2099.657922329605,306,1820
2010-06-10,2067.776623562296,306,1820
2010-06-11,2192.4576581234046,306,1820
2010-06-12,2103.350331314015,306,1820
2010-06-13,2175.169614360184,306,1820
2010-06-14,2080.0123560981015,306,1820
2010-06-15,2121.283854410659,306,1820
2010-06-16,2105.154229156751,306,1820
2010-06-17,2071.9369432133817,306,1820
2010-06-18,2195.5416925949803,306,1820
2010-06-19,2105.650265092495,306,1820
2010-06-20,2177.000373968609,306,1820
2010-06-21,2081.700928977864,306,1820
2010-06-22,2123.1580119113437,306,1820
2010-06-23,2107.5310258970294,306,1820
2010-06-24,2075.1113804235824,306,1820
2010-06-25,2199.775935628988,306,1820
2010-06-26,2111.1637947222216,306,1820
2010-06-27,2183.9614275405106,306,1820
2010-06-28,2090.219551556797,306,1820
2010-06-29,2133.280990150903,306,1820
2010-06-30,2119.2389199390036,306,1820
2010-07-01,2088.3178033425806,306,1820
2010-07-02,2214.3291578594276,306,1820
2010-07-03,2126.8506747659294,306,1820
2010-07-04,2200.5135925017694,306,1820
2010-07-05,2107.321674191709,306,1820
2010-07-06,2150.5809357027065,306,1820
2010-07-07,2136.3594684877817,306,1820
2010-07-08,2104.869594083214,306,1820
2010-07-09,2229.9244526633715,306,1820
2010-07-10,2141.117501425204,306,1820
2010-07-11,2213.1098045759536,306,1820
2010-07-12,2117.9484554373416,306,1820
2010-07-13,2158.9952832138056,306,1820
2010-07-14,2142.385210019386,306,1820
2010-07-15,2108.406531191406,306,1820
2010-07-16,2230.9552714183274,306,1820
2010-07-17,2139.7121551898044,306,1820
2010-07-18,2209.427147016626,306,1820
2010-07-19,2112.234984357155,306,1820
2010-07-20,2151.5809445936256,306,1820
2010-07-21,2133.6763041248673,306,1820
2010-07-22,2098.8758559242347,306,1820
2010-07-23,2221.1297293408816,306,1820
2010-07-24,2130.158136946079,306,1820
2010-07-25,2200.734082385847,306,1820
2010-07-26,2104.997520337381,306,1820
2010-07-27,2146.3802653519288,306,1820
2010-07-28,2131.0611484273286,306,1820
2010-07-29,2099.343812173294,306,1820
2010-07-30,2225.1093955318224,306,1820
2010-07-31,2137.992722138827,306,1820
2010-08-01,2212.6669976051853,306,1820
2010-08-02,2121.1604607177287,306,1820
2010-08-03,2166.784222852928,306,1820
